*** NumlTest_DecisionTreeTest ***
* Raw *
IdleWarmup 3: 128 op, 1338.74 ns, 10.4589 ns/op
IdleWarmup 4: 128 op, 1338.74 ns, 10.4589 ns/op
IdleWarmup 5: 128 op, 446.25 ns, 3.4863 ns/op
IdleWarmup 6: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 1: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 2: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 3: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 4: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 5: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 6: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 7: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 8: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 9: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 10: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 11: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 12: 128 op, 1338.74 ns, 10.4589 ns/op
IdleTarget 13: 128 op, 1784.99 ns, 13.9452 ns/op
IdleTarget 14: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 15: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 16: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 17: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 18: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 19: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 20: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 21: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 22: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 23: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 24: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 25: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 26: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 27: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 28: 128 op, 1784.99 ns, 13.9452 ns/op
IdleTarget 29: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 30: 128 op, 892.49 ns, 6.9726 ns/op
MainWarmup 1: 128 op, 375737256.62 ns, 2.9354 ms/op
MainWarmup 2: 128 op, 306708572.28 ns, 2.3962 ms/op
MainWarmup 3: 128 op, 234120618.02 ns, 1.8291 ms/op
MainWarmup 4: 128 op, 240695628.43 ns, 1.8804 ms/op
MainWarmup 5: 128 op, 274051735.26 ns, 2.1410 ms/op
MainWarmup 6: 128 op, 250414006.1 ns, 1.9564 ms/op
MainWarmup 7: 128 op, 239612585.79 ns, 1.8720 ms/op
MainWarmup 8: 128 op, 240871449.93 ns, 1.8818 ms/op
MainTarget 1: 128 op, 246918549.57 ns, 1.9291 ms/op
MainTarget 2: 128 op, 242613600.11 ns, 1.8954 ms/op
MainTarget 3: 128 op, 240931247.1 ns, 1.8823 ms/op
MainTarget 4: 128 op, 271085081.99 ns, 2.1179 ms/op
MainTarget 5: 128 op, 240623336.33 ns, 1.8799 ms/op
MainTarget 6: 128 op, 277266502.12 ns, 2.1661 ms/op
MainTarget 7: 128 op, 257597251.83 ns, 2.0125 ms/op
MainTarget 8: 128 op, 289657455.97 ns, 2.2629 ms/op
MainTarget 9: 128 op, 265922891.11 ns, 2.0775 ms/op
MainTarget 10: 128 op, 282409950.6 ns, 2.2063 ms/op
MainTarget 11: 128 op, 244615912.56 ns, 1.9111 ms/op
MainTarget 12: 128 op, 244997007.91 ns, 1.9140 ms/op
MainTarget 13: 128 op, 294462202.62 ns, 2.3005 ms/op
MainTarget 14: 128 op, 311661473.09 ns, 2.4349 ms/op
MainTarget 15: 128 op, 298831857.96 ns, 2.3346 ms/op
MainTarget 16: 128 op, 270742810.17 ns, 2.1152 ms/op
MainTarget 17: 128 op, 315014576.67 ns, 2.4611 ms/op
MainTarget 18: 128 op, 282319362.37 ns, 2.2056 ms/op
MainTarget 19: 128 op, 277332993 ns, 2.1667 ms/op
MainTarget 20: 128 op, 241519401.28 ns, 1.8869 ms/op
MainTarget 21: 128 op, 240622890.09 ns, 1.8799 ms/op
MainTarget 22: 128 op, 250533600.43 ns, 1.9573 ms/op
MainTarget 23: 128 op, 296926381.21 ns, 2.3197 ms/op
MainTarget 24: 128 op, 236201470.03 ns, 1.8453 ms/op
MainTarget 25: 128 op, 239170800.78 ns, 1.8685 ms/op
MainTarget 26: 128 op, 242012950.99 ns, 1.8907 ms/op
MainTarget 27: 128 op, 250565730.25 ns, 1.9575 ms/op
MainTarget 28: 128 op, 248717819.42 ns, 1.9431 ms/op
MainTarget 29: 128 op, 271756238.21 ns, 2.1231 ms/op
MainTarget 30: 128 op, 264187434.65 ns, 2.0640 ms/op
MainTarget 31: 128 op, 279617333.86 ns, 2.1845 ms/op
MainTarget 32: 128 op, 274336887.4 ns, 2.1433 ms/op
MainTarget 33: 128 op, 279738713.17 ns, 2.1855 ms/op
MainTarget 34: 128 op, 262644757.11 ns, 2.0519 ms/op
MainTarget 35: 128 op, 291441553.41 ns, 2.2769 ms/op
MainTarget 36: 128 op, 264316846.42 ns, 2.0650 ms/op
MainTarget 37: 128 op, 301916766.81 ns, 2.3587 ms/op
MainTarget 38: 128 op, 241822403.32 ns, 1.8892 ms/op
MainTarget 39: 128 op, 235899360.48 ns, 1.8430 ms/op
MainTarget 40: 128 op, 236618711.42 ns, 1.8486 ms/op
MainTarget 41: 128 op, 242897859.75 ns, 1.8976 ms/op
MainTarget 42: 128 op, 249108285.97 ns, 1.9462 ms/op
MainTarget 43: 128 op, 243907271.56 ns, 1.9055 ms/op
MainTarget 44: 128 op, 238778549.24 ns, 1.8655 ms/op
MainTarget 45: 128 op, 239817859.63 ns, 1.8736 ms/op
MainTarget 46: 128 op, 281165812.62 ns, 2.1966 ms/op
MainTarget 47: 128 op, 248470598.32 ns, 1.9412 ms/op
MainTarget 48: 128 op, 357749466.85 ns, 2.7949 ms/op
MainTarget 49: 128 op, 304504555.96 ns, 2.3789 ms/op
MainTarget 50: 128 op, 245907352.78 ns, 1.9212 ms/op
MainTarget 51: 128 op, 239182403.21 ns, 1.8686 ms/op
MainTarget 52: 128 op, 280483500.22 ns, 2.1913 ms/op
MainTarget 53: 128 op, 261330558.27 ns, 2.0416 ms/op
MainTarget 54: 128 op, 313013156.71 ns, 2.4454 ms/op
MainTarget 55: 128 op, 240307839.36 ns, 1.8774 ms/op
MainTarget 56: 128 op, 249044026.33 ns, 1.9457 ms/op
MainTarget 57: 128 op, 267989016.96 ns, 2.0937 ms/op
MainTarget 58: 128 op, 284062851.28 ns, 2.2192 ms/op
MainTarget 59: 128 op, 266437414.46 ns, 2.0815 ms/op
MainTarget 60: 128 op, 290834210.58 ns, 2.2721 ms/op
MainTarget 61: 128 op, 258751247.82 ns, 2.0215 ms/op
MainTarget 62: 128 op, 249388529.39 ns, 1.9483 ms/op
MainTarget 63: 128 op, 246075141.83 ns, 1.9225 ms/op
MainTarget 64: 128 op, 353683706.03 ns, 2.7632 ms/op
MainTarget 65: 128 op, 311501270.24 ns, 2.4336 ms/op
MainTarget 66: 128 op, 245937697.6 ns, 1.9214 ms/op
MainTarget 67: 128 op, 242696155.89 ns, 1.8961 ms/op
MainTarget 68: 128 op, 273090964.43 ns, 2.1335 ms/op
MainTarget 69: 128 op, 252643458.53 ns, 1.9738 ms/op
MainTarget 70: 128 op, 262501065.42 ns, 2.0508 ms/op
MainTarget 71: 128 op, 284076238.7 ns, 2.2193 ms/op
MainTarget 72: 128 op, 249532667.32 ns, 1.9495 ms/op
MainTarget 73: 128 op, 239267636.48 ns, 1.8693 ms/op
MainTarget 74: 128 op, 257185365.4 ns, 2.0093 ms/op
MainTarget 75: 128 op, 244489178.28 ns, 1.9101 ms/op
Result 1: 128 op, 246917657.08 ns, 1.9290 ms/op
Result 2: 128 op, 242612707.61 ns, 1.8954 ms/op
Result 3: 128 op, 240930354.6 ns, 1.8823 ms/op
Result 4: 128 op, 271084189.5 ns, 2.1178 ms/op
Result 5: 128 op, 240622443.84 ns, 1.8799 ms/op
Result 6: 128 op, 277265609.63 ns, 2.1661 ms/op
Result 7: 128 op, 257596359.33 ns, 2.0125 ms/op
Result 8: 128 op, 289656563.47 ns, 2.2629 ms/op
Result 9: 128 op, 265921998.62 ns, 2.0775 ms/op
Result 10: 128 op, 282409058.11 ns, 2.2063 ms/op
Result 11: 128 op, 244615020.07 ns, 1.9111 ms/op
Result 12: 128 op, 244996115.42 ns, 1.9140 ms/op
Result 13: 128 op, 294461310.12 ns, 2.3005 ms/op
Result 14: 128 op, 311660580.59 ns, 2.4348 ms/op
Result 15: 128 op, 298830965.47 ns, 2.3346 ms/op
Result 16: 128 op, 270741917.68 ns, 2.1152 ms/op
Result 17: 128 op, 315013684.18 ns, 2.4610 ms/op
Result 18: 128 op, 282318469.87 ns, 2.2056 ms/op
Result 19: 128 op, 277332100.5 ns, 2.1667 ms/op
Result 20: 128 op, 241518508.78 ns, 1.8869 ms/op
Result 21: 128 op, 240621997.59 ns, 1.8799 ms/op
Result 22: 128 op, 250532707.93 ns, 1.9573 ms/op
Result 23: 128 op, 296925488.72 ns, 2.3197 ms/op
Result 24: 128 op, 236200577.53 ns, 1.8453 ms/op
Result 25: 128 op, 239169908.28 ns, 1.8685 ms/op
Result 26: 128 op, 242012058.5 ns, 1.8907 ms/op
Result 27: 128 op, 250564837.75 ns, 1.9575 ms/op
Result 28: 128 op, 248716926.93 ns, 1.9431 ms/op
Result 29: 128 op, 271755345.71 ns, 2.1231 ms/op
Result 30: 128 op, 264186542.16 ns, 2.0640 ms/op
Result 31: 128 op, 279616441.36 ns, 2.1845 ms/op
Result 32: 128 op, 274335994.9 ns, 2.1432 ms/op
Result 33: 128 op, 279737820.68 ns, 2.1855 ms/op
Result 34: 128 op, 262643864.61 ns, 2.0519 ms/op
Result 35: 128 op, 291440660.91 ns, 2.2769 ms/op
Result 36: 128 op, 264315953.93 ns, 2.0650 ms/op
Result 37: 128 op, 301915874.32 ns, 2.3587 ms/op
Result 38: 128 op, 241821510.82 ns, 1.8892 ms/op
Result 39: 128 op, 235898467.99 ns, 1.8430 ms/op
Result 40: 128 op, 236617818.93 ns, 1.8486 ms/op
Result 41: 128 op, 242896967.26 ns, 1.8976 ms/op
Result 42: 128 op, 249107393.47 ns, 1.9462 ms/op
Result 43: 128 op, 243906379.06 ns, 1.9055 ms/op
Result 44: 128 op, 238777656.75 ns, 1.8655 ms/op
Result 45: 128 op, 239816967.13 ns, 1.8736 ms/op
Result 46: 128 op, 281164920.13 ns, 2.1966 ms/op
Result 47: 128 op, 248469705.82 ns, 1.9412 ms/op
Result 48: 128 op, 357748574.35 ns, 2.7949 ms/op
Result 49: 128 op, 304503663.47 ns, 2.3789 ms/op
Result 50: 128 op, 245906460.28 ns, 1.9211 ms/op
Result 51: 128 op, 239181510.72 ns, 1.8686 ms/op
Result 52: 128 op, 280482607.73 ns, 2.1913 ms/op
Result 53: 128 op, 261329665.77 ns, 2.0416 ms/op
Result 54: 128 op, 313012264.22 ns, 2.4454 ms/op
Result 55: 128 op, 240306946.87 ns, 1.8774 ms/op
Result 56: 128 op, 249043133.84 ns, 1.9456 ms/op
Result 57: 128 op, 267988124.46 ns, 2.0937 ms/op
Result 58: 128 op, 284061958.79 ns, 2.2192 ms/op
Result 59: 128 op, 266436521.96 ns, 2.0815 ms/op
Result 60: 128 op, 290833318.09 ns, 2.2721 ms/op
Result 61: 128 op, 258750355.32 ns, 2.0215 ms/op
Result 62: 128 op, 249387636.89 ns, 1.9483 ms/op
Result 63: 128 op, 246074249.33 ns, 1.9225 ms/op
Result 64: 128 op, 353682813.54 ns, 2.7631 ms/op
Result 65: 128 op, 311500377.75 ns, 2.4336 ms/op
Result 66: 128 op, 245936805.11 ns, 1.9214 ms/op
Result 67: 128 op, 242695263.4 ns, 1.8961 ms/op
Result 68: 128 op, 273090071.93 ns, 2.1335 ms/op
Result 69: 128 op, 252642566.03 ns, 1.9738 ms/op
Result 70: 128 op, 262500172.92 ns, 2.0508 ms/op
Result 71: 128 op, 284075346.21 ns, 2.2193 ms/op
Result 72: 128 op, 249531774.83 ns, 1.9495 ms/op
Result 73: 128 op, 239266743.99 ns, 1.8693 ms/op
Result 74: 128 op, 257184472.91 ns, 2.0093 ms/op
Result 75: 128 op, 244488285.78 ns, 1.9101 ms/op
Pilot 1: 4 op, 8564827.93 ns, 2.1412 ms/op
Pilot 2: 8 op, 15076471.2 ns, 1.8846 ms/op
Pilot 3: 16 op, 29576390.65 ns, 1.8485 ms/op
Pilot 4: 32 op, 58777040.92 ns, 1.8368 ms/op
Pilot 5: 64 op, 117846820.2 ns, 1.8414 ms/op
Pilot 6: 128 op, 241795628.47 ns, 1.8890 ms/op
IdleWarmup 1: 128 op, 3569.98 ns, 27.8905 ns/op
IdleWarmup 2: 128 op, 1338.74 ns, 10.4589 ns/op
IdleWarmup 3: 128 op, 892.49 ns, 6.9726 ns/op
IdleWarmup 4: 128 op, 892.49 ns, 6.9726 ns/op
IdleWarmup 5: 128 op, 446.25 ns, 3.4863 ns/op
IdleWarmup 6: 128 op, 446.25 ns, 3.4863 ns/op
IdleWarmup 7: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 1: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 2: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 3: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 4: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 5: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 6: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 7: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 8: 128 op, 892.49 ns, 6.9726 ns/op
IdleTarget 9: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 10: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 11: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 12: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 13: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 14: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 15: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 16: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 17: 128 op, 446.25 ns, 3.4863 ns/op
IdleTarget 18: 128 op, 446.25 ns, 3.4863 ns/op
MainWarmup 1: 128 op, 235157250.92 ns, 1.8372 ms/op
MainWarmup 2: 128 op, 249309989.83 ns, 1.9477 ms/op
MainWarmup 3: 128 op, 250174371.2 ns, 1.9545 ms/op
MainWarmup 4: 128 op, 245746257.43 ns, 1.9199 ms/op
MainWarmup 5: 128 op, 254912626.97 ns, 1.9915 ms/op
MainTarget 1: 128 op, 243672991.63 ns, 1.9037 ms/op
MainTarget 2: 128 op, 236322403.1 ns, 1.8463 ms/op
MainTarget 3: 128 op, 242591287.73 ns, 1.8952 ms/op
MainTarget 4: 128 op, 259399645.41 ns, 2.0266 ms/op
MainTarget 5: 128 op, 239496561.44 ns, 1.8711 ms/op
MainTarget 6: 128 op, 250819198.82 ns, 1.9595 ms/op
MainTarget 7: 128 op, 244389218.84 ns, 1.9093 ms/op
MainTarget 8: 128 op, 253558712.11 ns, 1.9809 ms/op
MainTarget 9: 128 op, 272078428.89 ns, 2.1256 ms/op
MainTarget 10: 128 op, 266529787.69 ns, 2.0823 ms/op
MainTarget 11: 128 op, 296990640.85 ns, 2.3202 ms/op
MainTarget 12: 128 op, 279145204.02 ns, 2.1808 ms/op
MainTarget 13: 128 op, 270279605.29 ns, 2.1116 ms/op
MainTarget 14: 128 op, 246804310.22 ns, 1.9282 ms/op
MainTarget 15: 128 op, 245036723.94 ns, 1.9143 ms/op
MainTarget 16: 128 op, 284691613.98 ns, 2.2242 ms/op
MainTarget 17: 128 op, 243255303.99 ns, 1.9004 ms/op
MainTarget 18: 128 op, 237678102.95 ns, 1.8569 ms/op
MainTarget 19: 128 op, 235641429.44 ns, 1.8409 ms/op
MainTarget 20: 128 op, 240527393.12 ns, 1.8791 ms/op
MainTarget 21: 128 op, 239257372.79 ns, 1.8692 ms/op
MainTarget 22: 128 op, 239644715.6 ns, 1.8722 ms/op
MainTarget 23: 128 op, 243652464.25 ns, 1.9035 ms/op
MainTarget 24: 128 op, 246383498.84 ns, 1.9249 ms/op
MainTarget 25: 128 op, 261465771.26 ns, 2.0427 ms/op
MainTarget 26: 128 op, 268530315.15 ns, 2.0979 ms/op
MainTarget 27: 128 op, 249911977.68 ns, 1.9524 ms/op
MainTarget 28: 128 op, 255733722.34 ns, 1.9979 ms/op
MainTarget 29: 128 op, 237136358.5 ns, 1.8526 ms/op
MainTarget 30: 128 op, 245528042.41 ns, 1.9182 ms/op
MainTarget 31: 128 op, 239852220.68 ns, 1.8738 ms/op
Result 1: 128 op, 243672545.38 ns, 1.9037 ms/op
Result 2: 128 op, 236321956.85 ns, 1.8463 ms/op
Result 3: 128 op, 242590841.48 ns, 1.8952 ms/op
Result 4: 128 op, 259399199.16 ns, 2.0266 ms/op
Result 5: 128 op, 239496115.19 ns, 1.8711 ms/op
Result 6: 128 op, 250818752.57 ns, 1.9595 ms/op
Result 7: 128 op, 244388772.59 ns, 1.9093 ms/op
Result 8: 128 op, 253558265.86 ns, 1.9809 ms/op
Result 9: 128 op, 272077982.64 ns, 2.1256 ms/op
Result 10: 128 op, 266529341.44 ns, 2.0823 ms/op
Result 11: 128 op, 296990194.6 ns, 2.3202 ms/op
Result 12: 128 op, 279144757.77 ns, 2.1808 ms/op
Result 13: 128 op, 270279159.04 ns, 2.1116 ms/op
Result 14: 128 op, 246803863.97 ns, 1.9282 ms/op
Result 15: 128 op, 245036277.69 ns, 1.9143 ms/op
Result 16: 128 op, 284691167.74 ns, 2.2241 ms/op
Result 17: 128 op, 243254857.74 ns, 1.9004 ms/op
Result 18: 128 op, 237677656.7 ns, 1.8569 ms/op
Result 19: 128 op, 235640983.19 ns, 1.8409 ms/op
Result 20: 128 op, 240526946.88 ns, 1.8791 ms/op
Result 21: 128 op, 239256926.54 ns, 1.8692 ms/op
Result 22: 128 op, 239644269.36 ns, 1.8722 ms/op
Result 23: 128 op, 243652018 ns, 1.9035 ms/op
Result 24: 128 op, 246383052.59 ns, 1.9249 ms/op
Result 25: 128 op, 261465325.01 ns, 2.0427 ms/op
Result 26: 128 op, 268529868.91 ns, 2.0979 ms/op
Result 27: 128 op, 249911531.44 ns, 1.9524 ms/op
Result 28: 128 op, 255733276.09 ns, 1.9979 ms/op
Result 29: 128 op, 237135912.26 ns, 1.8526 ms/op
Result 30: 128 op, 245527596.17 ns, 1.9182 ms/op
Result 31: 128 op, 239851774.44 ns, 1.8738 ms/op

* Statistics for Pilot
Mean = 2.0071 ms, StdError = 0.0590 ms (2.94%); N = 12, StdDev = 0.2044 ms
Min = 1.8368 ms, Q1 = 1.8610 ms, Median = 1.9055 ms, Q3 = 2.1289 ms, Max = 2.3954 ms
IQR = 0.2679 ms, LowerFence = 1.4592 ms, UpperFence = 2.5307 ms
ConfidenceInterval = [1.8914 ms; 2.1227 ms] (CI 95%)


* Statistics for IdleWarmup
Mean = 10.1907 ns, StdError = 2.5110 ns (24.64%); N = 13, StdDev = 9.0534 ns
Min = 3.4863 ns, Q1 = 3.4863 ns, Median = 6.9726 ns, Q3 = 10.4589 ns, Max = 31.3768 ns
IQR = 6.9726 ns, LowerFence = -6.9725 ns, UpperFence = 20.9178 ns
ConfidenceInterval = [5.2693 ns; 15.1122 ns] (CI 95%)


* Statistics for IdleTarget
Mean = 5.3747 ns, StdError = 0.3737 ns (6.95%); N = 48, StdDev = 2.5888 ns
Min = 3.4863 ns, Q1 = 3.4863 ns, Median = 3.4863 ns, Q3 = 6.9726 ns, Max = 13.9452 ns
IQR = 3.4863 ns, LowerFence = -1.7430 ns, UpperFence = 12.2020 ns
ConfidenceInterval = [4.6423 ns; 6.1071 ns] (CI 95%)


* Statistics for MainWarmup
Mean = 2.0418 ms, StdError = 0.0856 ms (4.19%); N = 13, StdDev = 0.3086 ms
Min = 1.8291 ms, Q1 = 1.8762 ms, Median = 1.9477 ms, Q3 = 2.0663 ms, Max = 2.9354 ms
IQR = 0.1901 ms, LowerFence = 1.5911 ms, UpperFence = 2.3514 ms
ConfidenceInterval = [1.8740 ms; 2.2095 ms] (CI 95%)


* Statistics for MainTarget
Mean = 2.0443 ms, StdError = 0.0188 ms (0.92%); N = 106, StdDev = 0.1935 ms
Min = 1.8409 ms, Q1 = 1.8961 ms, Median = 1.9585 ms, Q3 = 2.1661 ms, Max = 2.7949 ms
IQR = 0.2701 ms, LowerFence = 1.4909 ms, UpperFence = 2.5713 ms
ConfidenceInterval = [2.0075 ms; 2.0812 ms] (CI 95%)


* Statistics for Result
Mean = 2.0443 ms, StdError = 0.0188 ms (0.92%); N = 106, StdDev = 0.1935 ms
Min = 1.8409 ms, Q1 = 1.8961 ms, Median = 1.9585 ms, Q3 = 2.1661 ms, Max = 2.7949 ms
IQR = 0.2701 ms, LowerFence = 1.4909 ms, UpperFence = 2.5713 ms
ConfidenceInterval = [2.0075 ms; 2.0812 ms] (CI 95%)

